@relation Twitter

@attribute First-person numeric
@attribute Second-person numeric
@attribute Third-person numeric
@attribute Coordinating-Conjuction numeric
@attribute Past-tense-verbs numeric
@attribute Future-tense-verbs numeric
@attribute Commas numeric
@attribute Colons-semi-colons numeric
@attribute Dashes numeric
@attribute Parenthesis numeric
@attribute Ellipses numeric
@attribute Common-nouns numeric
@attribute Proper-nouns numeric
@attribute Adverbs numeric
@attribute wh-words numeric
@attribute Slang numeric
@attribute Upper-case-words
@attribute Average-sentence-length
@attribute Average-token-length
@attribute Number-of-sentences
@attribute Classname

@data
0,0,0,0,1,1,1,1,0,0,0,5,4,1,0,0,2,21.0,4.16666666667,1,BarackObama
0,1,0,0,0,1,1,2,0,0,0,12,2,1,0,0,3,13.5,4.31818181818,2,BarackObama
1,2,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,12.0,5.04761904762,2,BarackObama
0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,0,3,12.0,4.38095238095,2,BarackObama
0,0,0,0,0,0,1,1,1,0,0,12,1,1,0,1,4,32.0,4.25925925926,1,BarackObama
0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,2,11.0,4.75,1,BarackObama
0,0,0,0,0,0,0,1,1,2,0,6,3,0,0,1,2,14.0,5.8,1,BarackObama
1,1,0,2,0,0,1,0,0,0,0,9,0,0,0,0,5,5.75,3.68421052632,4,BarackObama
1,0,1,1,0,0,0,2,0,0,0,15,0,0,0,0,3,16.5,3.93103448276,2,BarackObama
1,0,0,1,0,0,1,2,0,0,0,8,5,1,0,0,3,24.0,4.05,1,BarackObama
0,1,0,1,0,0,1,2,0,0,0,14,2,0,1,0,3,30.0,4.42307692308,1,BarackObama
2,0,0,0,0,0,1,0,0,0,0,7,1,0,2,0,0,9.66666666667,4.23076923077,3,BarackObama
1,0,0,1,0,1,1,1,0,0,0,8,0,1,1,0,3,13.5,4.29166666667,2,BarackObama
0,2,0,3,1,0,0,0,0,0,0,4,3,0,1,0,0,9.0,4.33333333333,3,BarackObama
1,0,0,1,0,0,0,2,0,0,0,10,0,2,0,1,3,15.0,4.07692307692,2,BarackObama
0,1,1,1,1,0,1,4,2,0,0,16,2,3,0,2,7,43.0,3.17647058824,1,BarackObama
0,0,0,0,0,0,0,1,0,0,0,13,4,0,0,0,6,17.0,3.73333333333,2,BarackObama
1,1,0,2,0,0,0,2,1,0,0,13,4,1,0,1,4,15.5,4.42307692308,2,BarackObama
0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,18.0,5.17647058824,1,BarackObama
1,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,1,10.5,5.52631578947,2,BarackObama
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.0,5.28571428571,2,BarackObama
0,0,0,1,0,0,2,1,0,0,0,7,0,1,0,0,3,9.0,6.64285714286,2,BarackObama
0,2,0,1,0,0,1,1,0,0,0,17,3,0,0,0,9,12.3333333333,3.46875,3,BarackObama
1,1,0,2,0,0,1,2,1,0,0,12,1,1,1,1,4,17.0,3.64285714286,2,BarackObama
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,8.0,1,BarackObama
0,0,1,1,0,0,0,0,0,0,0,8,0,2,0,0,0,21.0,5.55,1,BarackObama
0,0,0,1,0,0,0,3,0,0,0,15,4,1,0,1,6,30.0,4.19230769231,1,BarackObama
0,0,0,1,0,0,0,3,0,0,0,9,5,0,0,0,5,14.5,4.625,2,BarackObama
0,0,0,0,0,0,2,1,3,6,0,10,2,0,0,0,6,26.0,5.64285714286,1,BarackObama
0,0,0,1,0,1,0,2,0,0,0,12,0,0,0,0,5,9.0,4.77272727273,3,BarackObama
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.75,1,BarackObama
0,0,2,1,0,0,0,0,0,0,0,7,2,0,0,0,1,7.66666666667,5.2,3,BarackObama
0,0,0,2,0,0,0,2,0,0,0,11,2,0,0,0,5,12.5,4.57142857143,2,BarackObama
0,1,1,1,0,0,0,1,0,0,0,7,2,0,0,0,0,21.0,5.47368421053,1,BarackObama
0,0,0,1,1,0,0,0,0,0,0,9,2,0,1,0,3,9.0,4.28,3,BarackObama
3,0,3,0,0,0,1,0,0,0,0,5,0,2,0,0,3,28.0,4.18518518519,1,BarackObama
1,0,0,1,0,0,0,1,0,0,0,11,1,0,0,0,3,8.66666666667,4.45454545455,3,BarackObama
0,1,2,1,0,0,0,2,0,0,0,12,3,0,0,0,3,15.5,3.88888888889,2,BarackObama
0,1,0,2,0,0,0,1,0,0,0,5,3,2,1,0,1,30.0,4.15384615385,1,BarackObama
1,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,3,7.0,4.88888888889,3,BarackObama
0,1,0,0,0,1,1,1,0,0,0,2,7,0,0,0,1,8.0,4.47368421053,3,BarackObama
0,0,0,0,1,0,0,1,0,0,0,10,1,1,0,0,3,8.66666666667,4.82608695652,3,BarackObama
0,0,0,0,1,0,1,0,0,0,0,4,2,0,0,0,1,6.5,4.09090909091,2,BarackObama
0,1,0,2,1,0,0,1,0,0,0,9,1,2,0,1,3,13.5,4.52173913043,2,BarackObama
0,1,0,1,0,0,1,1,0,0,0,9,0,0,0,0,3,11.0,3.58823529412,2,BarackObama
0,0,0,0,0,0,3,1,4,8,0,14,2,0,0,0,8,33.0,5.70588235294,1,BarackObama
0,0,0,0,0,0,0,2,0,0,0,10,0,1,0,1,3,22.0,4.84210526316,1,BarackObama
0,0,0,0,0,0,0,2,1,0,0,12,4,1,0,0,4,15.0,4.28,2,BarackObama
0,0,0,0,0,0,0,1,1,0,0,6,4,0,0,0,5,12.5,4.52380952381,2,BarackObama
0,0,0,2,0,0,1,2,1,0,0,11,1,2,0,1,3,30.0,4.6,1,BarackObama
4,1,0,2,0,0,1,0,0,0,0,8,0,0,0,0,3,14.5,4.14814814815,2,BarackObama
0,0,1,1,1,0,0,1,0,0,0,10,3,0,0,0,5,9.66666666667,4.0,3,BarackObama
0,0,0,0,0,0,4,1,5,10,0,17,2,0,0,0,10,40.0,4.95,1,BarackObama
0,2,0,1,1,0,0,0,0,0,0,7,0,2,1,0,1,10.0,4.83333333333,2,BarackObama
2,0,0,0,0,0,2,2,0,0,0,12,1,3,0,0,7,10.0,4.0,3,BarackObama
0,0,0,1,0,0,0,2,0,0,0,7,6,0,0,0,4,11.5,4.45,2,BarackObama
0,0,0,1,0,0,0,1,1,0,0,5,6,0,0,0,0,11.0,4.78947368421,2,BarackObama
1,1,0,1,0,0,1,2,0,0,0,13,1,1,0,1,5,15.5,3.80769230769,2,BarackObama
2,1,0,0,0,0,0,2,0,0,0,13,3,0,1,0,3,18.5,3.51612903226,2,BarackObama
0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,2,17.0,4.53333333333,1,BarackObama
0,0,1,0,0,0,1,0,2,0,0,5,4,1,0,0,4,13.5,4.5,2,BarackObama
1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,9.5,4.41176470588,2,BarackObama
0,0,0,0,0,0,2,1,0,0,0,7,4,0,0,0,3,13.5,4.31818181818,2,BarackObama
0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,3,5.33333333333,4.28571428571,3,BarackObama
1,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,5,9.33333333333,4.73913043478,3,BarackObama
0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,0,2,9.5,4.375,2,BarackObama
2,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8.0,4.26666666667,2,BarackObama
0,2,0,2,0,0,1,1,0,0,0,12,2,0,1,0,3,17.0,3.89655172414,2,BarackObama
0,0,0,1,0,1,1,0,0,0,0,2,7,1,0,0,2,13.0,4.04545454545,2,BarackObama
0,2,1,1,0,0,1,1,0,0,0,10,1,2,0,0,3,10.0,3.96153846154,3,BarackObama
0,1,0,0,0,0,0,2,0,0,0,12,1,1,0,0,3,14.0,4.08333333333,2,BarackObama
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.33333333333,1,BarackObama
0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,11.0,4.11111111111,1,BarackObama
2,0,0,0,0,0,1,2,0,0,0,10,2,1,0,1,3,15.5,4.34615384615,2,BarackObama
0,1,0,2,1,0,0,2,0,0,0,10,1,0,0,0,5,13.5,4.34782608696,2,BarackObama
0,1,1,1,0,1,0,0,0,0,0,7,0,1,0,0,3,7.33333333333,4.4,3,BarackObama
0,0,0,0,0,0,0,2,0,0,0,13,0,2,0,1,3,27.0,4.13043478261,1,BarackObama
0,0,0,1,0,0,0,2,0,0,0,13,2,1,0,1,4,13.5,4.78260869565,2,BarackObama
0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,2,11.0,4.73684210526,2,BarackObama
1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,4,26.0,3.5652173913,1,BarackObama
1,0,0,1,1,1,0,2,0,0,0,13,0,0,0,0,3,15.5,4.26923076923,2,BarackObama
0,0,0,1,0,0,3,1,0,0,0,6,5,0,0,0,3,14.0,4.47826086957,2,BarackObama
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,7.0,5.2,2,BarackObama
1,1,0,0,1,0,1,2,0,0,0,14,2,0,0,0,5,9.66666666667,4.82608695652,3,BarackObama
0,1,0,1,0,0,0,2,0,0,0,12,0,0,0,0,5,9.5,4.06666666667,2,BarackObama
0,1,0,0,0,0,0,1,0,0,0,9,2,0,0,0,3,8.33333333333,4.40909090909,3,BarackObama
0,0,1,0,0,0,1,0,0,0,0,8,2,1,0,0,3,7.33333333333,3.94736842105,3,BarackObama
0,0,0,0,0,0,3,1,4,8,0,14,2,0,0,0,8,34.0,5.35294117647,1,BarackObama
0,0,2,2,0,0,1,1,1,0,0,8,2,0,1,0,3,11.0,4.33333333333,2,BarackObama
3,0,1,0,0,0,0,1,0,0,0,13,2,1,1,0,8,17.0,3.41935483871,2,BarackObama
0,0,0,1,0,1,1,0,0,0,0,3,10,0,0,0,3,25.0,4.91304347826,1,BarackObama
1,0,1,0,0,1,1,0,0,0,0,6,2,0,0,0,0,24.0,5.31818181818,1,BarackObama
0,1,0,0,0,0,0,1,0,0,0,10,2,0,0,0,4,12.0,4.4,2,BarackObama
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,8.71428571429,1,BarackObama
0,0,0,0,0,0,0,2,0,0,0,13,0,1,1,0,6,15.0,3.65384615385,2,BarackObama
0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,2,7.0,4.3,2,BarackObama
0,0,1,0,0,0,1,1,0,0,0,9,1,0,1,0,4,9.33333333333,3.66666666667,3,BarackObama
2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,7.33333333333,3.94736842105,3,BarackObama
2,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,6.33333333333,3.5625,3,BarackObama
0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,3,11.5,4.8,2,BarackObama
0,0,0,1,0,0,2,2,0,0,0,15,5,0,0,0,7,33.0,4.14814814815,1,BarackObama
2,0,0,1,0,1,0,1,1,0,0,12,0,3,0,0,5,11.0,4.07142857143,3,BarackObama
0,0,0,1,0,1,1,0,0,0,0,4,5,1,0,0,5,21.0,3.78947368421,1,BarackObama
0,0,1,1,0,0,2,3,0,0,0,15,2,1,0,1,5,15.5,3.95833333333,2,BarackObama
1,0,0,3,0,0,1,3,0,0,0,13,2,2,0,1,6,34.0,4.14814814815,1,BarackObama
0,0,0,0,0,0,3,1,4,8,0,14,2,0,0,0,8,34.0,5.82352941176,1,BarackObama
0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,2,10.5,4.15789473684,2,BarackObama
0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,7.0,9.16666666667,1,BarackObama
0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,7.0,4.0,3,BarackObama
1,0,0,0,0,0,0,0,0,0,0,4,3,1,2,0,0,24.0,4.69565217391,1,BarackObama
0,1,0,0,0,0,0,0,2,0,0,10,4,0,0,1,5,7.75,3.57692307692,4,BarackObama
0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,3,8.0,3.92857142857,2,BarackObama
1,0,0,1,1,0,1,0,0,0,0,4,1,3,0,0,0,11.5,4.5,2,BarackObama
2,0,0,3,0,0,1,2,0,0,0,8,0,3,2,2,5,27.0,3.13043478261,1,BarackObama
0,1,0,0,0,0,0,2,0,0,0,17,1,0,0,0,8,7.75,3.45833333333,4,BarackObama
1,0,1,1,0,0,1,0,0,0,0,3,4,0,0,0,1,7.33333333333,3.52941176471,3,BarackObama
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,7.5,5.30769230769,2,BarackObama
1,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0,12.5,4.26086956522,2,BarackObama
0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,0,5.66666666667,4.57142857143,3,BarackObama
0,1,1,0,1,0,1,1,0,0,0,12,0,0,0,0,5,7.33333333333,4.11764705882,3,BarackObama
0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,20.0,3.94736842105,1,BarackObama
1,0,0,0,0,1,0,1,0,0,0,9,1,1,0,0,3,9.5,4.94117647059,2,BarackObama
1,0,1,0,0,0,1,0,0,0,0,1,4,1,0,0,1,10.0,3.14285714286,2,BarackObama
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15.0,3.92857142857,1,BarackObama
1,0,1,0,1,0,0,2,0,0,0,12,1,0,0,0,7,12.5,3.09523809524,2,BarackObama
0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1,11.0,4.25,2,BarackObama
1,0,1,1,0,3,1,1,1,0,0,13,1,1,0,1,4,17.5,3.86206896552,2,BarackObama
1,0,0,1,1,0,1,1,0,0,0,9,3,0,0,0,3,8.33333333333,5.14285714286,3,BarackObama
0,0,0,1,0,0,0,3,0,0,0,11,5,2,1,2,3,27.0,4.5652173913,1,BarackObama
0,0,0,0,0,0,2,1,0,0,0,9,3,0,1,0,4,12.5,4.47619047619,2,BarackObama
0,0,1,0,2,1,0,0,0,0,0,2,2,2,1,0,0,11.5,5.14285714286,2,BarackObama
0,0,0,0,0,0,3,1,4,8,0,10,6,0,0,0,8,34.0,6.05882352941,1,BarackObama
3,0,0,0,0,0,2,1,0,0,0,12,0,1,0,0,5,10.0,4.28,3,BarackObama
0,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,1,10.0,4.53333333333,2,BarackObama
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,2,BarackObama
0,0,0,1,1,1,0,1,0,0,0,8,2,3,0,1,3,25.0,3.81818181818,1,BarackObama
1,0,0,0,1,0,0,1,0,0,0,8,1,0,0,0,3,8.5,4.2,2,BarackObama
0,2,0,1,1,0,0,1,1,0,0,14,1,2,0,1,8,17.0,2.85714285714,2,BarackObama
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.2,1,BarackObama
2,0,0,1,0,0,2,1,0,0,0,12,1,1,0,1,4,35.0,3.8275862069,1,BarackObama
0,0,1,1,1,0,1,0,0,0,0,5,3,3,0,0,1,14.5,3.73076923077,2,BarackObama
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,5.68421052632,1,BarackObama
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4.0,4.0,1,BarackObama
0,0,0,0,0,0,3,1,4,8,0,11,2,0,0,0,8,34.0,5.61111111111,1,BarackObama
0,0,3,0,0,0,1,0,2,0,0,4,3,0,0,0,2,9.66666666667,5.0,3,BarackObama
0,0,0,0,0,0,1,2,0,0,0,12,1,1,0,1,4,27.0,4.68181818182,1,BarackObama
0,1,0,2,1,0,1,1,0,0,0,10,1,0,0,0,2,27.0,4.625,1,BarackObama
0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,11.5,4.47368421053,2,BarackObama
0,2,0,1,0,0,0,1,0,0,0,8,4,0,0,0,1,14.0,4.28,2,BarackObama
1,0,1,0,0,0,2,0,0,0,0,5,1,1,2,0,3,8.33333333333,3.47619047619,3,BarackObama
0,1,1,0,0,0,1,2,1,0,0,10,1,3,0,1,4,27.0,3.5,1,BarackObama
0,0,0,0,0,0,0,2,2,0,0,13,1,0,0,0,5,13.5,4.42857142857,2,BarackObama
1,0,0,0,0,0,1,0,0,0,0,7,0,2,1,0,1,25.0,4.73913043478,1,BarackObama
0,1,0,0,0,0,0,1,0,0,0,11,1,0,0,0,3,8.0,4.47619047619,3,BarackObama
1,1,0,0,0,0,0,1,0,0,0,8,3,1,0,0,3,9.33333333333,4.12,3,BarackObama
1,0,0,0,0,0,0,1,0,0,0,5,2,0,1,0,1,10.5,3.94736842105,2,BarackObama
2,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,1,11.0,5.45,2,BarackObama
2,0,0,1,0,0,0,0,1,0,0,4,3,3,0,0,1,9.0,4.04166666667,3,BarackObama
0,0,0,0,0,0,2,1,3,6,0,9,2,0,0,0,6,27.0,5.66666666667,1,BarackObama
1,0,0,0,1,1,1,0,0,0,0,4,3,1,0,0,1,7.33333333333,4.94444444444,3,BarackObama
0,0,1,0,0,0,1,0,0,0,0,2,6,0,0,0,1,10.0,5.4,2,BarackObama
0,1,0,0,0,0,0,1,0,0,0,9,1,0,0,0,3,8.0,4.0,2,BarackObama
0,0,1,1,1,0,3,2,0,0,0,15,0,3,0,0,7,36.0,3.8275862069,1,BarackObama
2,0,2,2,1,2,1,0,0,0,0,5,2,2,0,0,3,13.5,4.20833333333,2,BarackObama
0,0,1,2,0,1,0,1,0,0,0,8,2,0,0,0,2,23.0,4.57142857143,1,BarackObama
1,1,0,1,0,0,0,0,0,0,0,8,0,1,0,0,3,5.66666666667,5.2,3,BarackObama
0,0,0,0,0,0,0,1,1,2,0,5,3,0,0,0,2,13.0,5.66666666667,1,BarackObama
0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,22.0,5.6,1,BarackObama
1,0,0,0,1,0,0,1,0,0,0,8,2,1,0,0,1,11.0,5.75,2,BarackObama
0,0,2,2,0,0,0,1,0,0,0,11,5,0,1,0,3,32.0,4.11111111111,1,BarackObama
0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,3,11.5,5.09523809524,2,BarackObama
0,0,1,0,0,0,1,0,0,0,0,2,4,0,0,0,1,10.0,3.26666666667,2,BarackObama
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,3.0,5.71428571429,3,BarackObama
0,1,1,1,0,0,0,2,0,0,0,15,1,1,0,1,3,15.5,4.14814814815,2,BarackObama
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,2,5.33333333333,4.92857142857,3,BarackObama
0,0,1,0,0,0,1,0,0,0,0,5,4,0,0,0,1,6.66666666667,4.58823529412,3,BarackObama
0,0,0,1,0,1,0,1,0,0,0,10,2,1,1,0,3,29.0,4.46153846154,1,BarackObama
0,0,0,0,0,0,0,2,0,0,0,12,2,1,0,1,4,27.0,4.08333333333,1,BarackObama
0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,3,6.66666666667,5.35294117647,3,BarackObama
0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,1,15.0,4.53846153846,1,BarackObama
1,0,0,0,1,0,0,2,0,0,0,11,1,1,0,1,3,13.0,4.5,2,BarackObama
0,3,0,0,0,0,0,2,0,0,0,9,3,0,0,0,5,5.6,4.59090909091,5,BarackObama
1,0,1,1,0,2,1,1,0,0,0,3,1,0,0,0,0,31.0,4.15384615385,1,BarackObama
0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,3,4.0,3.88888888889,3,BarackObama
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,6.0,4.64285714286,3,BarackObama
0,0,0,1,3,0,1,0,0,0,0,5,4,0,1,0,0,10.5,5.66666666667,2,BarackObama
0,1,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,18.0,5.0,1,BarackObama
0,0,0,0,0,0,0,1,0,0,0,9,5,0,0,0,5,14.5,4.30769230769,2,BarackObama
2,0,0,0,0,1,1,2,0,0,0,14,0,3,0,1,3,15.0,4.48,2,BarackObama
0,0,0,0,0,0,0,1,0,1,0,7,1,1,0,0,2,20.0,5.11111111111,1,BarackObama
0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0,24.0,5.33333333333,1,BarackObama
0,0,2,1,0,0,0,2,0,0,0,11,1,1,1,1,3,15.5,3.66666666667,2,BarackObama
0,0,0,0,0,0,0,2,0,0,0,10,2,1,0,1,3,11.0,3.5,2,BarackObama
0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,6,7.66666666667,3.36842105263,3,BarackObama
0,0,1,0,0,0,2,1,0,0,0,9,2,0,1,0,3,12.0,4.2,2,BarackObama
3,3,0,1,0,0,0,1,0,0,0,12,1,2,0,1,5,12.6666666667,3.16129032258,3,BarackObama
0,0,0,0,0,0,0,3,1,0,0,13,1,3,0,1,9,16.5,3.30769230769,2,BarackObama
1,0,0,0,0,0,2,2,0,0,0,12,1,0,0,0,8,8.0,3.38888888889,3,BarackObama
0,1,0,0,0,0,0,2,0,0,0,15,0,1,0,1,4,15.0,3.88461538462,2,BarackObama
0,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,5,5.66666666667,2.92307692308,3,BarackObama
2,1,0,1,0,0,1,1,0,0,0,10,1,2,0,0,6,8.66666666667,3.47619047619,3,BarackObama
0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,9.0,4.47058823529,2,BarackObama
0,0,0,1,0,1,0,1,0,0,0,4,3,0,0,0,1,10.5,4.52631578947,2,BarackObama
1,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,1,9.0,3.30769230769,2,BarackObama
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,5.21052631579,1,BarackObama
3,0,0,0,0,0,1,0,1,0,0,6,1,3,1,0,0,10.3333333333,4.23076923077,3,BarackObama
0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,2,19.0,4.76470588235,1,BarackObama
0,0,1,1,0,1,1,1,0,0,0,5,7,0,0,0,4,12.0,4.19047619048,2,BarackObama
0,0,0,0,0,1,0,2,0,0,0,6,2,0,0,0,3,10.0,3.94117647059,2,BarackObama
0,0,0,3,0,0,1,1,0,0,0,11,2,0,0,0,3,31.0,4.14814814815,1,BarackObama
1,0,0,1,0,0,0,3,1,0,0,13,2,0,0,0,6,16.0,4.19230769231,2,BarackObama
0,0,1,0,0,0,1,1,0,0,0,9,3,1,0,0,3,6.0,4.55555555556,4,BarackObama
0,0,0,0,0,0,3,1,4,8,0,14,2,0,0,0,8,33.0,5.47058823529,1,BarackObama
0,0,0,0,0,0,0,2,0,0,0,12,3,1,0,1,5,12.5,4.95238095238,2,BarackObama
1,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0,0,12.0,4.40909090909,2,BarackObama
0,0,0,0,0,0,1,1,0,0,0,7,1,0,0,0,0,26.0,5.38095238095,1,BarackObama
1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,14.0,5.0,1,BarackObama
0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,9.0,4.5,1,BarackObama
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,8.0,4.72727272727,3,BarackObama
1,0,0,2,0,0,2,0,1,0,0,5,0,1,0,0,0,27.0,4.73913043478,1,BarackObama
0,0,2,1,0,1,0,0,0,0,0,5,1,0,1,0,0,24.0,4.95652173913,1,BarackObama
0,0,0,0,0,1,0,1,0,0,0,13,2,0,0,0,6,7.25,4.5,4,BarackObama
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,12.0,6.72727272727,1,BarackObama
0,1,1,1,0,0,0,2,0,0,0,13,5,0,0,0,3,16.5,4.03571428571,2,BarackObama
0,0,0,1,0,0,0,2,1,0,0,12,0,0,0,0,3,21.0,4.47058823529,1,BarackObama
0,0,1,1,0,0,0,1,0,0,0,8,2,1,0,0,1,14.5,4.34615384615,2,BarackObama
0,1,0,0,0,0,0,2,0,0,0,11,2,2,1,1,3,25.0,4.36363636364,1,BarackObama
1,0,0,0,1,0,1,0,2,0,0,5,1,0,0,0,0,24.0,5.3,1,BarackObama
1,0,0,0,0,0,0,1,0,0,0,11,2,0,0,0,5,14.5,3.84615384615,2,BarackObama
0,0,0,1,0,0,0,1,0,0,0,5,2,0,0,0,0,9.0,5.07142857143,2,BarackObama
1,0,0,0,1,0,0,1,0,0,0,10,0,1,0,0,3,7.0,4.13636363636,4,BarackObama
0,0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,1,9.0,3.875,2,BarackObama
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,10.0,5.9,1,BarackObama
0,2,0,0,0,0,1,2,0,0,0,14,1,0,0,0,3,15.5,4.42307692308,2,BarackObama
0,0,0,1,1,0,0,1,0,0,0,12,1,1,0,0,5,29.0,3.64,1,BarackObama
0,0,0,1,0,0,1,0,0,0,0,4,4,2,0,0,1,7.66666666667,3.9,3,BarackObama
0,0,0,1,0,0,2,2,1,0,0,12,7,1,0,1,5,35.0,3.58620689655,1,BarackObama
2,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,30.0,4.0,1,BarackObama
1,0,1,2,0,0,1,1,0,0,0,15,2,0,0,0,3,17.5,3.6,2,BarackObama
0,2,0,0,0,0,2,2,0,0,0,16,0,1,0,0,8,11.3333333333,4.11111111111,3,BarackObama
0,0,1,1,0,0,1,0,0,0,0,5,1,0,0,0,1,8.0,3.85714285714,2,BarackObama
0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,6.5,3.3,2,BarackObama
0,0,1,1,0,1,0,0,0,0,0,6,1,1,1,0,1,13.0,4.70833333333,2,BarackObama
0,0,0,0,1,0,0,1,1,0,0,9,4,1,0,0,7,13.5,3.45,2,BarackObama
0,0,0,1,0,0,1,1,0,0,0,8,2,0,0,0,1,11.0,5.05263157895,2,BarackObama
1,0,0,1,0,0,0,1,0,0,0,10,2,2,0,0,3,13.5,4.28,2,BarackObama
0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,9.0,4.9375,2,BarackObama
1,0,0,1,0,0,0,1,0,0,0,8,1,0,0,0,3,10.0,4.33333333333,2,BarackObama
0,2,1,0,0,0,0,3,0,0,0,13,0,3,0,1,4,15.0,3.96,2,BarackObama
0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,7.5,5.53846153846,2,BarackObama
0,1,0,0,0,0,1,0,0,0,0,6,2,0,0,0,2,12.0,4.28571428571,2,BarackObama
0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,0,1,10.0,4.77777777778,2,BarackObama
1,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,1,6.0,3.15384615385,3,BarackObama
0,0,1,0,0,0,1,0,0,0,0,9,1,1,0,0,3,7.0,5.44444444444,3,BarackObama
0,0,1,2,0,0,0,1,0,0,0,12,2,0,0,0,4,29.0,4.16,1,BarackObama
0,0,1,0,0,0,0,0,0,0,0,8,3,1,1,0,4,8.33333333333,4.39130434783,3,BarackObama
0,0,0,1,1,0,0,0,0,0,0,6,2,2,1,0,1,24.0,4.91304347826,1,BarackObama
0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,1,4,23.0,4.45,1,BarackObama
1,1,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,8.0,3.90476190476,3,BarackObama
0,0,0,0,0,0,1,1,0,0,0,7,7,0,0,0,4,8.0,4.35,3,BarackObama
